user_id,recommendations,recommended_main_categories,recommended_sub_categories,purchased_products,purchased_main_categories,purchased_sub_categories,precision@k
721,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Earbuds', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
722,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 10]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Frozen Meat Products']",0.95
726,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
727,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 7]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Asian Sauces']",0.95
736,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Earbuds', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
737,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
740,"['Product_Mediterranean Olives', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Olive Products', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']",[4],['Kitchen'],['Cooking Appliances'],0.30000000000000004
746,"['Product_Puzzle 3D Model Kit', 'Product_Vegetable Stir-Fry Sauce', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Teriyaki Sauce']","['Toys', 'Food']","['Educational Toys', 'Asian Sauces']","[1, 7]","['Toys', 'Food']","['Educational Toys', 'Asian Sauces']",0.95
747,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Kitchen']","['Juice', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[3],['Food'],['Smoothies'],0.9500000000000001
749,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
750,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Earbuds', 'Smart Home Accessories', 'Educational Toys', 'Health Drinks']",[9],['Food'],['Olive Products'],0.55
758,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
762,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
764,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Small Appliances']",[4],['Kitchen'],['Cooking Appliances'],0.55
767,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Educational Toys', 'Smart Home Accessories', 'Earbuds', 'Health Drinks']",[9],['Food'],['Olive Products'],0.55
772,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Smart Home', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Earbuds', 'Educational Toys']","[1, 3, 4, 5, 6, 7, 8]","['Toys', 'Food', 'Kitchen', 'Audio', 'Smart Home']","['Educational Toys', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
777,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
779,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],"[1, 10]","['Toys', 'Food']","['Educational Toys', 'Frozen Meat Products']",0.95
785,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Audio', 'Toys']","['Cooking Appliances', 'Juice', 'Earbuds', 'Educational Toys', 'Small Appliances']",[4],['Kitchen'],['Cooking Appliances'],0.55
786,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
789,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
792,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 5, 6, 7, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Olive Products', 'Frozen Meat Products']",0.95
793,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Audio', 'Kitchen']","['Juice', 'Earbuds', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits']",[9],['Food'],['Olive Products'],0.8
801,"['Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Thermostat']",['Smart Home'],"['Home Automation Accessories', 'Home Automation']",[8],['Smart Home'],['Home Automation Accessories'],0.95
803,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Earbuds', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
804,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
814,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Smart Home Accessories', 'Educational Toys', 'Earbuds', 'Health Drinks']","[6, 9, 10]",['Food'],"['Infused Oils', 'Olive Products', 'Frozen Meat Products']",0.55
817,"['Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Toilet Paper (12 rolls)']",['Food'],"['Infused Oils', 'Household Supplies']",[6],['Food'],['Infused Oils'],0.95
819,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
827,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
832,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
834,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Electric Rice Cooker', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Cooking Appliances']","[1, 4]","['Toys', 'Kitchen']","['Educational Toys', 'Cooking Appliances']",0.95
835,"['Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Toilet Paper (12 rolls)']",['Food'],"['Infused Oils', 'Household Supplies']",[6],['Food'],['Infused Oils'],0.95
844,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Frozen Meat Products']",0.95
845,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Health Drinks']","[1, 2, 3, 4, 5, 6, 7]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces']",0.95
847,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Toys']","['Cooking Appliances', 'Juice', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 6]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Infused Oils']",0.95
849,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Electric Butter Churn', 'Product_Silicone Baking Mats', 'Product_Reusable Coffee Filter']","['Food', 'Kitchen']","['Juice', 'Cooking Appliances', 'Small Appliances', 'Baking Accessories', 'Coffee Accessories']",[2],['Kitchen'],['Drinkware'],0.9500000000000001
850,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Kitchen']","['Juice', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[3],['Food'],['Smoothies'],0.9500000000000001
854,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
857,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 7, 8, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Asian Sauces', 'Home Automation Accessories', 'Frozen Meat Products']",0.95
858,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Smart Home', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
863,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', ""Product_Children's Gardening Set"", ""Product_Kids' Science Experiment Kit""]","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Outdoor Play Toys']",[1],['Toys'],['Educational Toys'],0.8
865,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
870,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
872,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan']","['Food', 'Toys', 'Audio', 'Smart Home', 'Kitchen']","['Juice', 'Educational Toys', 'Earbuds', 'Smart Home Accessories', 'Cooking Appliances']","[1, 3]","['Toys', 'Food']","['Educational Toys', 'Smoothies']",0.65
875,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Japanese Cooking Kits']",[6],['Food'],['Infused Oils'],0.8
884,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
893,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
897,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
904,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Kitchen', 'Audio']","['Juice', 'Cooking Appliances', 'Earbuds', 'Health Drinks', 'Japanese Cooking Kits']",[3],['Food'],['Smoothies'],0.8
908,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
911,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
912,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
