pid,clicks,visit_time,purchases,cat1,cat2
2538,3481,17406,348,Health,Oral Care & Hygiene
2539,66047,330236,6604,Kitchen,Food Storage Solutions
2540,90783,453915,9078,Food,Nut Butters
2541,91083,455417,9108,Accessories,Wallets
2542,62372,311862,6237,Audio,Headphones
2543,23020,115101,2302,Food,Frozen Vegetables
2544,52830,264151,5283,Food,Mixes
2545,27953,139769,2795,Outdoor,Grilling Accessories
2546,6740,33704,674,Food,Healthy Snacks
2547,42179,210896,4217,Accessories,Kids' Bags
2548,59404,297021,5940,Electronics,Home Entertainment Equipment
2549,48373,241867,4837,Wearable Tech,Smartwatches
2550,15477,77388,1547,Food,Spice Blends
2551,2659,13297,265,Food,Flavored Butters
2552,3889,19447,388,Clothing,Leggings
2553,31800,159002,3180,Travel,Travel Accessories
2554,11120,55604,1112,Toys,Tabletop Games
2555,34089,170445,3408,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness
2556,14957,74787,1495,Food,Salad Kits
2557,91334,456674,9133,Toys,Building Toys
2558,3850,19252,385,Food,Sparkling Beverages
2559,28090,140453,2809,Food,Pasta
2560,15095,75476,1509,Fitness,Fitness Equipment
2561,33502,167512,3350,Food,Nuts and Seeds
2562,71561,357805,7156,Kitchen,Cooking Accessories
2563,53709,268549,5370,Food,Frozen Meals
2564,98501,492505,9850,Food,Soups & Broths
2565,91656,458284,9165,Kitchen,Food Preparation Tools
2566,33044,165220,3304,Clothing,Boots
2567,98150,490752,9815,Outdoor,Camping Equipment
2568,7144,35723,714,Food,Cuisine - Italian
2569,58733,293669,5873,Food,Gourmet Snacks
2570,11934,59671,1193,Food,Plant-Based Meals
2571,24908,124543,2490,Clothing,Graphic Tees
2572,80663,403319,8066,Food,Processed Meats
2573,57598,287994,5759,Office,Office Supplies
2574,76990,384953,7699,Outdoor,Inflation Equipment
2575,71987,359939,7198,Fitness,Hydration Gear
2576,17457,87289,1745,Outdoor,Camping Equipment
2577,236,1182,23,Food,Pasta
2578,30230,151152,3023,Clothing,Bottoms
2579,74876,374380,7487,Kitchen,Ice Cube Trays
2580,62124,310620,6212,Food,Household Supplies
2581,65638,328193,6563,Food,Apples
2582,12348,61741,1234,Food,Soups & Broths
2583,18897,94488,1889,Food,Cheese
2584,73751,368755,7375,Food,Frozen Vegetables
2585,80904,404522,8090,Fitness,Recovery Tools
2586,55846,279231,5584,Food,Healthy Snacks
2587,40489,202447,4048,Electronics,Networking Equipment
2588,47410,237052,4741,Kitchen,Cooking Appliances
2589,46687,233437,4668,Food,Pancakes & Waffles
2590,27435,137177,2743,Food,Smoothies
2591,79190,395954,7919,Food,Specialty Salts
2592,46941,234709,4694,Art Supplies,Storage & Organization
2593,93453,467266,9345,Food,Vegetables
2594,45679,228397,4567,Fitness,Bikes & Cycling Equipment
2595,98170,490851,9817,Fitness,Yoga Equipment
2596,21056,105280,2105,Accessories,Tech Accessories
2597,16544,82722,1654,Kitchen,Food Preparation Tools
2598,80103,400517,8010,Electronics,Cables & Accessories
2599,39415,197077,3941,Office,Laptop Accessories
2600,73053,365269,7305,Food,Seafood Imitations
2601,89780,448903,8978,Kitchen,Food Storage Solutions
2602,57089,285446,5708,Food,Flavored Yogurt
2603,48910,244554,4891,Food,Frozen Pizza
2604,35042,175212,3504,Kitchen,Cooking Tools & Utensils
2605,96855,484279,9685,Garden,Gardening Accessories
2606,57735,288678,5773,Kitchen,Barware
2607,42848,214240,4284,Clothing,Bottoms
2608,55798,278990,5579,Food,Tea
2609,25839,129199,2583,Clothing,Dress Shirts
2610,95031,475159,9503,Kitchen,Small Appliances
2611,26147,130739,2614,Office,Office Accessories
2612,63806,319031,6380,Food,Sauces
2613,64701,323509,6470,Outdoor,Outdoor Accessories
2614,4327,21637,432,Food,Canned Soups
2615,52807,264036,5280,Food,Marinades and Sauces
2616,34374,171874,3437,Home,Home Appliances
2617,97388,486944,9738,Food,Chocolate Snacks
2618,34153,170766,3415,Clothing,Loungewear
2619,93145,465728,9314,Outdoor,Camping Equipment
2620,62123,310618,6212,Kitchen,Small Appliances
2621,3177,15888,317,Food,Flavored Yogurt
2622,59452,297263,5945,Clothing,Bags
2623,55188,275941,5518,Audio,Karaoke Equipment
2624,21164,105823,2116,Food,Dressing
2625,15036,75184,1503,Food,Sweet Snacks
2626,72337,361686,7233,Food,Herb Blends
2627,80339,401699,8033,Pets,Grooming Supplies
2628,5247,26237,524,Food,Frozen Fruits
2629,87019,435096,8701,Beauty,Lip Care
2630,85180,425901,8518,Food,Healthy Snacks
2631,65895,329475,6589,Home,Bedding & Linens
2632,90199,450998,9019,Food,Oils
2633,15583,77915,1558,Food,Salads
2634,94137,470686,9413,Food,Juice
2635,10811,54056,1081,Toys,Educational Toys
2636,11589,57949,1158,Clothing,Outerwear
2637,18739,93697,1873,Clothing,Bottoms
2638,35419,177096,3541,Kitchen,Kitchen Gadgets
2639,67125,335626,6712,Food,Rice
2640,81588,407942,8158,Food,Coffee
2641,97033,485168,9703,Office,Office Supplies
2642,9032,45164,903,Electronics,Wireless Video Transmission
2643,99603,498018,9960,Health,Oral Care & Hygiene
2644,99318,496593,9931,Food,Ready-to-Eat Salads
2645,72374,361871,7237,Kitchen,Coffee Equipment
2646,29427,147137,2942,Clothing,Casual Footwear
2647,69025,345127,6902,Food,Cuisine - Italian
2648,15866,79331,1586,Food,Granola/Cereal
2649,38350,191753,3835,Kitchen,Cooking Tools & Utensils
2650,63301,316505,6330,Food,Breads
2651,3815,19078,381,Art Supplies,Painting Supplies
2652,23900,119504,2390,Food,Soups & Broths
2653,56546,282733,5654,Office,Office Supplies
2654,58082,290411,5808,Food,Cookies
2655,60466,302333,6046,Food,Sauces
2656,49997,249985,4999,Food,Frozen Smoothies
2657,41359,206797,4135,Clothing,Jumpsuits
2658,78081,390408,7808,Food,Poultry
2659,46759,233797,4675,Food,Tea
2660,76646,383230,7664,Food,Broths
2661,38231,191155,3823,Food,Nut Butters
2662,25689,128447,2568,Office,Office Supplies
2663,74464,372323,7446,Food,Dried Fruits
2664,75310,376550,7531,Home,Home Organization
2665,52721,263606,5272,Food,Dips & Spreads
2666,96993,484969,9699,Electronics,Solar Power Accessories
2667,16363,81819,1636,Pets,Pet Accessories
2668,72652,363262,7265,Health,Health Devices
2669,11495,57475,1149,Food,Healthy Snacks
2670,95177,475886,9517,Food,Dried Fruits
2671,64336,321680,6433,Clothing,Graphic Tees
2672,23052,115261,2305,Gaming,Arcade Machines & Cabinets
2673,46161,230806,4616,Food,Sweet Snacks
2674,25146,125731,2514,Food,Spicy Dips
2675,86476,432383,8647,Fitness,Yoga Equipment
2676,9287,46438,928,Food,Herbal Tea
2677,47785,238929,4778,Food,Dressing
2678,23274,116372,2327,Food,Granola/Cereal
2679,49274,246374,4927,Food,Dessert Toppings
2680,38321,191607,3832,Food,Savory Snacks
2681,61415,307078,6141,Food,Poultry
2682,56535,282677,5653,Food,Chocolate Desserts
2683,51274,256370,5127,Home,Air Quality & Purification
2684,86155,430776,8615,Wearable Tech,Smartwatches
2685,74368,371843,7436,Clothing,Knitwear
2686,32573,162868,3257,Food,Canned Fruits
2687,52260,261301,5226,Food,Hot Sauces
2688,64346,321730,6434,Home,Lighting & Lamps
2689,56201,281008,5620,Food,Specialty Pasta
2690,22367,111838,2236,Automotive,Phone Accessories
2691,56290,281451,5629,Food,Frozen Snacks
2692,66313,331568,6631,Outdoor,Outdoor Accessories
2693,50622,253111,5062,Toys,Art Supplies
2694,25558,127790,2555,Food,Marinades and Sauces
2695,41350,206754,4135,Kitchen,Cooking Tools & Utensils
2696,1029,5147,102,Food,Bagels
2697,26801,134008,2680,Travel,Luggage and Bags
2698,28140,140701,2814,Kitchen,Coffee Accessories
2699,59615,298077,5961,Toys,Art Supplies
2700,87436,437184,8743,Home,Decorative Wall Art & Accessories
2701,99927,499635,9992,Outdoor,Camping Equipment
2702,46136,230683,4613,Food,Herbal Tea
2703,11627,58139,1162,Food,Bagels
2704,62922,314613,6292,Audio,Wireless Speakers
2705,14006,70033,1400,Audio,Wireless Audio Accessories
2706,792,3960,79,Food,Breads
2707,57492,287460,5749,Kitchen,Kitchen Accessories
2708,39077,195387,3907,Outdoor,Cycling Accessories
2709,88664,443322,8866,Outdoor,Camping Equipment
2710,44879,224399,4487,Food,Desserts
2711,94545,472727,9454,Pets,Cat Care
2712,29365,146828,2936,Food,Whole Grains
2713,17153,85768,1715,Art Supplies,Markers & Pens
2714,48961,244809,4896,Food,Cooking Oils
2715,91190,455954,9119,Health,Oral Care & Hygiene
2716,23991,119958,2399,Food,Pies and Tarts
2717,17688,88442,1768,Food,Baking Ingredients
2718,54542,272710,5454,Food,Prepared Salads
2719,37133,185668,3713,Fitness,Yoga Equipment
2720,16503,82518,1650,Kitchen,Small Appliances
2721,9898,49491,989,Food,Pasta Sauces
2722,57476,287380,5747,Home Appliances,Heating Appliances
2723,4532,22660,453,Outdoor,Outdoor Accessories
2724,27282,136412,2728,Food,Healthy Snacks
2725,11114,55570,1111,Food,Salsas
2726,5766,28831,576,Food,Plant-Based Proteins
2727,92621,463107,9262,Outdoor,Camping Equipment
2728,70766,353831,7076,Kitchen,Small Appliances
2729,68960,344801,6896,Food,Muffins
2730,51383,256915,5138,Food,Nuts and Seeds
2731,93090,465452,9309,Food,Granola & Muesli
2732,43713,218566,4371,Food,Specialty Pasta
2733,70653,353267,7065,Food,Croutons
2734,41241,206207,4124,Food,Gourmet Snacks
2735,44299,221499,4429,Accessories,Personal Care
2736,76610,383052,7661,Kitchen,Food Storage Solutions
2737,49062,245311,4906,Outdoor,Camping Equipment
2738,7908,39541,790,Food,Pancakes & Waffles
2739,19215,96075,1921,Food,Asian Desserts
2740,67961,339807,6796,Food,Canned Fruits
2741,58306,291531,5830,Electronics,Cameras & Photography
2742,50252,251263,5025,Clothing,Dress Shirts
2743,15135,75679,1513,Garden,Garden Tools
2744,37996,189983,3799,Accessories,Bags
2745,77112,385562,7711,Food,Healthy Salads
2746,45812,229064,4581,Food,Gourmet Snacks
2747,23950,119753,2395,Photography,Marine Photography Equipment
2748,51787,258937,5178,Food,Dairy Alternatives
2749,51014,255073,5101,Food,Soups & Broths
2750,43769,218847,4376,Food,Herbal Tea
2751,49067,245335,4906,Home,Decorative Wall Art & Accessories
2752,36560,182803,3656,Automotive,Automotive Accessories
2753,43987,219938,4398,Food,Frozen Appetizers
2754,99365,496825,9936,Food,Grain Blends
2755,85443,427217,8544,Food,Seasonings & Mixes
2756,20635,103178,2063,Smart Home,Home Automation Accessories
2757,42567,212838,4256,Food,Sweet Snacks
2758,21517,107588,2151,Outdoor,Outdoor Furniture
2759,72964,364823,7296,Beauty,Lip Care
2760,90824,454122,9082,Garden,Indoor Gardening Supplies
2761,69664,348321,6966,Food,Protein Snacks
2762,51805,259026,5180,Food,Seasoned Grains
2763,84639,423195,8463,Food,Frozen Desserts
2764,24612,123063,2461,Food,Seasoning Blends
2765,57374,286870,5737,Audio,Wireless Audio Accessories
2766,85472,427360,8547,Food,Vegetables
2767,1860,9304,186,Office,Office Supplies
2768,18918,94594,1891,Home,Home Organization
2769,5752,28762,575,Pets,Training Supplies
2770,94847,474239,9484,Health,Fitness & Nutrition
2771,40774,203871,4077,Food,Vegetables
2772,17876,89380,1787,Kitchen,Cooking Tools & Utensils
2773,62559,312797,6255,Kitchen,Food Storage Solutions
2774,17130,85650,1713,Clothing,Tank Tops
2775,50029,250148,5002,Food,Breads
2776,10475,52378,1047,Food,Dried Fruits
2777,25119,125595,2511,Garden,Garden Supplies
2778,72672,363363,7267,Books,Cookbooks & Nutrition
2779,31610,158050,3161,Kitchen,Cookware
2780,72678,363392,7267,Clothing,Sweaters
2781,74131,370658,7413,Kitchen,Blenders & Juicers
2782,65115,325576,6511,Food,Dairy Alternatives
2783,87046,435232,8704,Home,Kitchen Accessories
2784,92493,462465,9249,Electronics,Home Entertainment Equipment
2785,15937,79687,1593,Clothing,Outerwear
2786,73673,368367,7367,Home,Lighting & Lamps
2787,22908,114544,2290,Accessories,Laptop Accessories
2788,759,3796,75,Food,BBQ Sauces
2789,3967,19839,396,Fitness,Fitness Accessories
2790,5366,26834,536,Home,Bedding & Linens
2791,57242,286214,5724,Home,Bedding & Linens
2792,21151,105755,2115,Food,Cheese
2793,59605,298028,5960,Food,Red Meat
2794,17077,85387,1707,Accessories,Wine Accessories
2795,10222,51111,1022,Electronics,Mobile Accessories
2796,52046,260230,5204,Food,Baking Ingredients
2797,83924,419623,8392,Food,Salsas & Dips
2798,69254,346273,6925,Food,Meal Kits
2799,36369,181848,3636,Kitchen,Coffee Accessories
2800,96688,483444,9668,Kitchen,Cooking Appliances
2801,17250,86251,1725,Clothing,Jumpsuits
2802,21014,105072,2101,Food,Regional Seasoning Blends
2803,37136,185683,3713,Photography,Marine Photography Equipment
2804,91613,458066,9161,Home,Kitchen Accessories
2805,72169,360845,7216,Kitchen,Cooking Appliances
2806,72171,360859,7217,Home,Lighting & Lamps
2807,75257,376286,7525,Food,Dried Fruits
2808,55500,277503,5550,Food,Frozen Chicken Meals
2809,19816,99082,1981,Food,Vegetables
2810,2614,13073,261,Fitness,Strength Training Equipment
2811,74805,374028,7480,Food,Dips and Spreads
2812,24087,120438,2408,Accessories,Power Accessories
2813,41392,206960,4139,Toys,Remote Control Drones
2814,87048,435242,8704,Food,Healthy Snacks
2815,21280,106402,2128,Home Security,Smart Security
2816,96891,484455,9689,Office,Office Accessories
2817,2699,13497,269,Food,Vegetable Sides
2818,36718,183593,3671,Food,Savory Snacks
2819,152,762,15,Food,Breakfast Meats
2820,82226,411131,8222,Kitchen,Baking Accessories
2821,78442,392214,7844,Kitchen,Small Appliances
2822,90562,452812,9056,Food,Sweet Snacks
2823,14265,71326,1426,Fitness,Cardio Equipment
2824,31099,155497,3109,Garden,Garden Decor
2825,60996,304980,6099,Pets,Grooming Supplies
2826,75185,375926,7518,Food,Soups & Broths
2827,45096,225484,4509,Food,Cookies
2828,64402,322014,6440,Food,Gourmet Salads
2829,86611,433058,8661,Kitchen,Cutting Boards & Utensils
2830,52878,264392,5287,Food,Nut Butters
2831,18932,94660,1893,Food,Marinades
2832,61023,305115,6102,Food,Condiments
2833,51273,256369,5127,Food,Canned Vegetables
2834,26960,134803,2696,Food,Savory Snacks
2835,57560,287800,5756,Food,Nuts
2836,3957,19788,395,Toys,Outdoor Play Toys
2837,28152,140760,2815,Kitchen,Small Appliances
2838,87475,437375,8747,Food,Healthy Snacks
2839,28846,144234,2884,Kitchen,Kitchen Gadgets
2840,36688,183443,3668,Food,Ice Cream
2841,76075,380376,7607,Kitchen,Dinnerware
2842,57667,288335,5766,Clothing,Women's Tops
2843,82389,411948,8238,Kitchen,Food Preparation Tools
2844,83929,419646,8392,Electronics,Portable Power Solutions
2845,4554,22774,455,Home,Lighting & Lamps
2846,20561,102805,2056,Food,Soups & Broths
2847,12382,61914,1238,Kitchen,Cooking Tools & Utensils
2848,20869,104348,2086,Bathroom,Shower Fixtures
2849,88953,444768,8895,Fitness,Health Monitoring Devices
2850,60564,302824,6056,Pets,Training Supplies
2851,53549,267749,5354,Home,Lighting & Lamps
2852,29933,149668,2993,Audio,Audio Accessories
2853,69183,345919,6918,Food,Chips and Crisps
2854,40664,203322,4066,Food,Frozen Potato Products
2855,82963,414815,8296,Food,Frozen Vegetables
2856,30924,154622,3092,Food,Processed Meats
2857,78705,393528,7870,Food,Vegetarian Meals
2858,34235,171176,3423,Toys,Educational Toys
2859,6217,31086,621,Food,Baking Mixes
2860,14859,74298,1485,Food,Specialty Salts
2861,4380,21904,438,Food,Seafood Imitations
2862,37782,188910,3778,Clothing,Swimwear Accessories
2863,62225,311128,6222,Food,Healthy Snacks
2864,62692,313463,6269,Kitchen,Food Storage Solutions
2865,98097,490489,9809,Food,Baking Kits
2866,21629,108145,2162,Food,Cheese
2867,48032,240164,4803,Accessories,Custom Accessories
2868,25763,128818,2576,Food,Healthy Snacks
2869,56713,283569,5671,Food,Canned Vegetables
2870,34065,170325,3406,Food,Granola/Cereal
2871,87142,435713,8714,Food,Household Supplies
2872,36099,180499,3609,Audio,Smart Speakers
2873,14652,73264,1465,Food,Processed Meats
2874,40119,200595,4011,Outdoor,Camping Equipment
2875,36137,180687,3613,Electronics,Cleaning Supplies
2876,48080,240401,4808,Food,Dessert Toppings
2877,47705,238526,4770,Kitchen,Beverage Appliances
2878,20098,100490,2009,Food,Fruits
2879,96305,481527,9630,Food,Frozen Pasta Dishes
2880,55020,275102,5502,Footwear,Outdoor Footwear
2881,48594,242971,4859,Home,Bedding & Linens
2882,70714,353572,7071,Food,Sauces
2883,22612,113064,2261,Outdoor,Camping Equipment
2884,1925,9625,192,Food,Prepared Seafood
2885,58560,292800,5856,Food,Ready-to-Eat Salads
2886,39597,197985,3959,Travel,Travel Accessories
2887,72552,362763,7255,Photography,Camera Accessories
2888,36721,183607,3672,Outdoor,Outdoor Furniture
2889,79122,395611,7912,Home Improvement,Outdoor Cleaning
2890,56479,282396,5647,Food,Marinades
2891,72800,364002,7280,Food,Coffee
2892,89242,446210,8924,Food,Salsas and Dips
2893,36811,184057,3681,Food,Frozen Meals
2894,7880,39401,788,Home,Lighting & Lamps
2895,5254,26274,525,Accessories,Watches
2896,42286,211432,4228,Electronics,Solar Power Accessories
2897,6075,30376,607,Food,Frozen Desserts
2898,50962,254811,5096,Baby,Safety Equipment
2899,61008,305040,6100,Home,Lighting & Lamps
2900,99262,496313,9926,Kitchen,Small Appliances
2901,5897,29487,589,Food,Plant-Based Yogurt
2902,78745,393726,7874,Smart Home,Home Security
2903,94038,470191,9403,Food,Nuts and Pretzels
2904,48465,242328,4846,Food,Syrups
2905,65631,328158,6563,Food,Frozen Fruits
2906,77575,387876,7757,Music,Audio Equipment
2907,15329,76646,1532,Crafts,Candle & Soap Making Supplies
2908,56642,283211,5664,Accessories,Mobile Accessories
2909,73679,368395,7367,Food,Soups & Broths
2910,15795,78979,1579,Food,Grain Blends
2911,30806,154032,3080,Home,Home Decor
2912,31641,158206,3164,Food,Soups & Broths
2913,57869,289349,5786,Food,Natural Sweeteners
2914,36224,181121,3622,Food,Baking Ingredients
2915,90114,450571,9011,Kitchen,Food Storage Solutions
2916,43989,219949,4398,Kitchen,Cooking Tools & Utensils
2917,96313,481568,9631,Food,Sweet Snacks
2918,41833,209168,4183,Food,Healthy Snacks
2919,42694,213470,4269,Food,Savory Snacks
2920,50309,251546,5030,Outdoor,Camping Equipment
2921,62855,314275,6285,Smart Home,Home Automation
2922,22028,110144,2202,Fitness,Hydration Gear
2923,51420,257104,5142,Food,Savory Snacks
2924,49606,248033,4960,Outdoor,Grilling Accessories
2925,75354,376772,7535,Art Supplies,Craft Kits
2926,4968,24843,496,Sports,Team Sports
2927,4312,21562,431,Food,Healthy Snacks
2928,943,4716,94,Health,Injury Prevention & Recovery
2929,44263,221319,4426,Food,Savory Snacks
2930,96315,481578,9631,Food,Baking Kits
2931,20030,100150,2003,Food,Frozen Veggie Snacks
2932,63711,318556,6371,Travel,Travel Accessories
2933,55429,277149,5542,Travel,Comfort Accessories
2934,97103,485517,9710,Home,Bedding & Linens
2935,21254,106274,2125,Food,Frozen Meals
2936,12845,64229,1284,Food,Beverages
2937,97138,485692,9713,Pets,Pet Accessories
2938,26272,131360,2627,Food,Plant-Based Meals
2939,61875,309379,6187,Audio,Portable Speakers
2940,47604,238021,4760,Health,Medical Devices
2941,32846,164233,3284,Outdoor,Cycling Accessories
2942,61672,308364,6167,Food,Breads
2943,48517,242585,4851,Food,Savory Breakfast Options
2944,69638,348190,6963,Food,Asian Desserts
2945,82502,412514,8250,Food,Dairy Alternatives
2946,23173,115868,2317,Food,Vegetable Snacks
2947,36718,183594,3671,Food,Root Vegetables
2948,62486,312432,6248,Home,Lighting & Lamps
2949,26311,131555,2631,Food,Vegetarian Soups
2950,67451,337259,6745,Food,Frozen Desserts
2951,19165,95828,1916,Beauty,Skincare
2952,21963,109816,2196,Food,Healthy Desserts
2953,64294,321472,6429,Food,Fruits & Vegetables
2954,92109,460548,9210,Kitchen,Kitchen Gadgets
2955,56485,282429,5648,Pets,Grooming Supplies
