pid,clicks,visit_time,purchases,cat1,cat2
1962,21144,105720,2114,Food,Baking Kits
1963,86182,430910,8618,Food,Baking Kits
1964,62943,314717,6294,Food,Baking Kits
1965,96934,484670,9693,Food,Baking Kits
1966,18688,93440,1868,Food,Baking Kits
1967,61364,306822,6136,Food,Baking Kits
1968,70424,352121,7042,Food,Baking Kits
1969,77410,387051,7741,Food,Baking Kits
1970,12086,60431,1208,Food,Baking Kits
1971,64915,324578,6491,Food,Baking Kits
1972,27172,135861,2717,Food,Baking Mixes
1973,13718,68592,1371,Food,Baking Mixes
1974,94894,474474,9489,Food,Baking Mixes
1975,91487,457435,9148,Food,Baking Mixes
1976,93527,467636,9352,Food,Baking Mixes
1977,35872,179363,3587,Food,Baking Mixes
1978,86166,430831,8616,Food,Baking Mixes
1979,92879,464395,9287,Food,Baking Mixes
1980,96899,484499,9689,Food,Baking Mixes
1981,69033,345168,6903,Food,Baking Mixes
1982,57984,289923,5798,Food,Baking Mixes
1983,71834,359173,7183,Food,Baking Mixes
1984,63778,318891,6377,Food,Baking Mixes
1985,17398,86994,1739,Food,Baking Mixes
1986,14564,72821,1456,Food,Baking Mixes
1987,8571,42857,857,Food,Baking Mixes
1988,85907,429536,8590,Food,Baking Mixes
1989,18967,94835,1896,Food,Baking Mixes
1990,28022,140113,2802,Food,Baking Mixes
1991,90107,450538,9010,Food,Barbecue & Grilled Meats
1992,36748,183743,3674,Food,Barbecue & Grilled Meats
1993,19281,96408,1928,Food,Barbecue & Grilled Meats
1994,30516,152584,3051,Food,Barbecue & Grilled Meats
1995,36055,180279,3605,Food,Barbecue & Grilled Meats
1996,93133,465668,9313,Food,BBQ Sauces
1997,62635,313176,6263,Food,BBQ Sauces
1998,58639,293197,5863,Food,BBQ Sauces
1999,72557,362786,7255,Food,BBQ Sauces
2000,68649,343246,6864,Food,BBQ Sauces
2001,12843,64216,1284,Food,BBQ Sauces
2002,94220,471102,9422,Food,BBQ Sauces
2003,67182,335911,6718,Food,BBQ Sauces
2004,87033,435167,8703,Food,Bean Salads
2005,90455,452276,9045,Food,Bean Salads
2006,1815,9076,181,Food,Bean Salads
2007,3405,17027,340,Food,Bean Salads
2008,46648,233240,4664,Food,Bean Salads
2009,41548,207740,4154,Food,Berries
2010,72704,363524,7270,Food,Berries
2011,28838,144190,2883,Food,Beverages
2012,74866,374332,7486,Food,Beverages
2013,23692,118463,2369,Food,Beverages
2014,26668,133340,2666,Food,Beverages
2015,81507,407535,8150,Food,Beverages
2016,23900,119502,2390,Food,Beverages
2017,47556,237784,4755,Food,Beverages
2018,94153,470768,9415,Food,Beverages
2019,61634,308170,6163,Food,Beverages
2020,71255,356279,7125,Food,Beverages
2021,29293,146469,2929,Food,Beverages
2022,26547,132735,2654,Food,Beverages
2023,38744,193721,3874,Food,Beverages
2024,31860,159302,3186,Food,Beverages
2025,10627,53139,1062,Food,Beverages
2026,40605,203027,4060,Food,Beverages
2027,74664,373324,7466,Food,Beverages
2028,97686,488431,9768,Food,Beverages
2029,23573,117868,2357,Food,Beverages
2030,50445,252229,5044,Food,Beverages
2031,64390,321950,6439,Food,Beverages
2032,74830,374153,7483,Food,Bread & Rolls
2033,5803,29017,580,Food,Bread & Rolls
2034,66088,330442,6608,Food,Bread & Rolls
2035,97476,487383,9747,Food,Breads
2036,59397,296989,5939,Food,Breads
2037,72046,360231,7204,Food,Breads
2038,70304,351524,7030,Food,Breads
2039,42279,211396,4227,Food,Breads
2040,40761,203807,4076,Food,Breads
2041,51101,255507,5110,Food,Breads
2042,84589,422947,8458,Food,Breads
2043,91655,458279,9165,Food,Breads
2044,26137,130687,2613,Food,Breads
2045,8378,41891,837,Food,Breads
2046,91703,458517,9170,Food,Breads
2047,21688,108440,2168,Food,Breads
2048,83555,417776,8355,Food,Breads
2049,49396,246982,4939,Food,Breads
2050,47379,236895,4737,Food,Breads
2051,93620,468104,9362,Food,Breads
2052,90552,452761,9055,Food,Breads
2053,93189,465947,9318,Food,Breads
2054,52194,260974,5219,Food,Breads
2055,68768,343844,6876,Food,Breads
2056,50370,251850,5037,Food,Breads
2057,12815,64078,1281,Food,Breads
2058,18735,93678,1873,Food,Breads
2059,46765,233827,4676,Food,Breads
2060,87564,437824,8756,Food,Breads
2061,5154,25772,515,Food,Breads
2062,62404,312020,6240,Food,Breads
2063,44267,221338,4426,Food,Breads
2064,51919,259599,5191,Food,Breads
2065,12273,61369,1227,Food,Breads
2066,59490,297451,5949,Food,Breads
2067,9029,45147,902,Food,Breads
2068,44563,222817,4456,Food,Breads
2069,61666,308334,6166,Food,Breads
2070,70666,353332,7066,Food,Breads
2071,97307,486539,9730,Food,Breads
2072,31029,155146,3102,Food,Breads
2073,69715,348579,6971,Food,Breads
2074,26188,130940,2618,Food,Breads
2075,80662,403313,8066,Food,Breads
2076,35524,177623,3552,Food,Breads
2077,28097,140486,2809,Food,Breads
2078,78202,391010,7820,Food,Breads
2079,41537,207688,4153,Food,Breads
2080,88467,442335,8846,Food,Breads
2081,94384,471923,9438,Food,Breads
2082,75396,376983,7539,Food,Breads
2083,3200,16001,320,Food,Breads
2084,96371,481858,9637,Food,Breads
2085,41243,206218,4124,Food,Breads
2086,27099,135496,2709,Food,Breads
2087,13520,67604,1352,Food,Breads
2088,63459,317299,6345,Food,Breads
2089,37112,185563,3711,Food,Breads
2090,45035,225177,4503,Food,Breads
2091,87904,439520,8790,Food,Breads
2092,26051,130255,2605,Food,Breads
2093,15783,78919,1578,Food,Breads
2094,81717,408585,8171,Food,Breads
2095,97006,485032,9700,Food,Breads
2096,36896,184480,3689,Food,Breads
2097,97821,489106,9782,Food,Breads
2098,55462,277311,5546,Food,Breads
2099,10592,52963,1059,Food,Breads
2100,71486,357431,7148,Food,Breads
2101,84414,422071,8441,Food,Breads
2102,34456,172281,3445,Food,Breads
2103,81961,409806,8196,Food,Breads
2104,1002,5011,100,Food,Breads
2105,19543,97716,1954,Food,Breads
2106,16170,80854,1617,Food,Breads
2107,69602,348011,6960,Food,Breads
2108,68971,344859,6897,Food,Breads
2109,1639,8198,163,Food,Breads
2110,19524,97624,1952,Food,Breads
2111,529,2646,52,Food,Breads
2112,42237,211189,4223,Food,Breads
2113,59971,299856,5997,Food,Breads
2114,44472,222361,4447,Food,Breads
2115,49712,248562,4971,Food,Breads
2116,91967,459835,9196,Food,Breads
2117,6083,30415,608,Food,Breads
2118,52801,264006,5280,Food,Breads
2119,7163,35815,716,Food,Breads
2120,75544,377722,7554,Food,Breads
2121,52236,261182,5223,Food,Breads
2122,46839,234199,4683,Food,Breads
2123,98,494,9,Food,Breads
2124,41334,206673,4133,Food,Breads
2125,65381,326905,6538,Food,Breads
2126,73500,367500,7350,Food,Breads
2127,96333,481667,9633,Food,Breads
2128,28003,140015,2800,Food,Breads
2129,27645,138225,2764,Food,Breads
2130,56578,282893,5657,Food,Breads
2131,34121,170607,3412,Food,Breads
2132,28407,142037,2840,Food,Breads
2133,4547,22735,454,Food,Breads
2134,88665,443325,8866,Food,Breads
2135,18167,90838,1816,Food,Breakfast Cereals
2136,85959,429798,8595,Food,Breakfast Cereals
2137,65094,325474,6509,Food,Breakfast Cereals
2138,72577,362889,7257,Food,Breakfast Cereals
2139,74023,370115,7402,Food,Breakfast Cereals
2140,22533,112668,2253,Food,Breakfast Cereals
2141,18553,92766,1855,Food,Breakfast Cereals
2142,55903,279519,5590,Food,Breakfast Cereals
2143,69151,345757,6915,Food,Breakfast Cereals
2144,84562,422812,8456,Food,Breakfast Cereals
2145,33335,166677,3333,Food,Breakfast Meats
2146,86469,432347,8646,Food,Breakfast Meats
2147,77768,388844,7776,Food,Breakfast Meats
2148,15633,78166,1563,Food,Breakfast Meats
2149,12359,61797,1235,Food,Breakfast Meats
2150,36597,182986,3659,Food,Broths
2151,22235,111175,2223,Food,Broths
2152,12197,60986,1219,Food,Broths
2153,43842,219210,4384,Food,Broths
2154,38820,194101,3882,Food,Candy
2155,70560,352801,7056,Food,Candy
2156,55137,275688,5513,Food,Candy
2157,51659,258299,5165,Food,Candy
2158,56008,280043,5600,Food,Candy
2159,74532,372664,7453,Food,Candy
2160,90657,453287,9065,Food,Candy
2161,16806,84033,1680,Food,Candy
2162,61014,305072,6101,Food,Candy
2163,11177,55889,1117,Food,Candy
2164,58943,294718,5894,Food,Candy
2165,24885,124427,2488,Food,Candy
2166,78999,394999,7899,Food,Candy
2167,83233,416169,8323,Food,Candy
2168,73520,367602,7352,Food,Canned Fruits
2169,13745,68728,1374,Food,Canned Fruits
2170,93816,469082,9381,Food,Canned Fruits
2171,37614,188072,3761,Food,Canned Fruits
2172,88299,441497,8829,Food,Canned Fruits
2173,6732,33662,673,Food,Canned Fruits
2174,7570,37854,757,Food,Canned Fruits
2175,98655,493276,9865,Food,Canned Fruits
2176,59630,298151,5963,Food,Canned Fruits
2177,95252,476260,9525,Food,Canned Fruits
2178,54977,274886,5497,Food,Canned Fruits
2179,65174,325874,6517,Food,Canned Fruits
2180,82779,413899,8277,Food,Canned Fruits
2181,22420,112103,2242,Food,Canned Fruits
2182,75312,376562,7531,Food,Canned Fruits
2183,43346,216733,4334,Food,Canned Fruits
2184,6254,31270,625,Food,Canned Fruits
2185,19088,95443,1908,Food,Canned Fruits
2186,19128,95642,1912,Food,Canned Fruits
2187,50379,251899,5037,Food,Canned Fruits
2188,24600,123002,2460,Food,Canned Fruits
2189,23195,115978,2319,Food,Canned Fruits
2190,38622,193113,3862,Food,Canned Fruits
2191,76131,380655,7613,Food,Canned Fruits
2192,96810,484052,9681,Food,Canned Fruits
2193,68883,344419,6888,Food,Canned Fruits
2194,82222,411112,8222,Food,Canned Fruits
2195,14169,70846,1416,Food,Canned Fruits
2196,52624,263120,5262,Food,Canned Fruits
2197,12868,64344,1286,Food,Canned Fruits
2198,50936,254681,5093,Food,Canned Fruits
2199,7513,37567,751,Food,Canned Legumes
2200,73768,368843,7376,Food,Canned Legumes
2201,4495,22477,449,Food,Canned Legumes
2202,28405,142029,2840,Food,Canned Legumes
2203,57208,286041,5720,Food,Canned Legumes
2204,73499,367496,7349,Food,Canned Legumes
2205,95130,475653,9513,Food,Canned Legumes
2206,61106,305534,6110,Food,Canned Legumes
2207,33011,165059,3301,Food,Canned Legumes
2208,25959,129798,2595,Food,Canned Legumes
2209,61802,309012,6180,Food,Canned Legumes
2210,66127,330637,6612,Food,Canned Legumes
2211,65895,329479,6589,Food,Canned Legumes
2212,16973,84869,1697,Food,Canned Legumes
2213,47311,236555,4731,Food,Canned Legumes
2214,44313,221567,4431,Food,Canned Seafood
2215,92221,461109,9222,Food,Canned Soups
2216,48573,242867,4857,Food,Canned Soups
2217,34792,173961,3479,Food,Canned Soups
2218,6381,31909,638,Food,Canned Soups
2219,69212,346063,6921,Food,Canned Soups
2220,70469,352348,7046,Food,Canned Soups
2221,11870,59352,1187,Food,Canned Soups
2222,59427,297137,5942,Food,Canned Soups
2223,82517,412589,8251,Food,Canned Soups
2224,98679,493395,9867,Food,Canned Soups
2225,53638,268194,5363,Food,Canned Soups
2226,84640,423200,8464,Food,Canned Soups
2227,44952,224763,4495,Food,Canned Soups
2228,53059,265296,5305,Food,Canned Soups
2229,25511,127555,2551,Food,Canned Vegetables
2230,92027,460136,9202,Food,Canned Vegetables
2231,74268,371342,7426,Food,Canned Vegetables
2232,37798,188991,3779,Food,Canned Vegetables
2233,77466,387330,7746,Food,Canned Vegetables
2234,68683,343415,6868,Food,Canned Vegetables
2235,30802,154013,3080,Food,Canned Vegetables
2236,35809,179049,3580,Food,Canned Vegetables
2237,37671,188356,3767,Food,Canned Vegetables
2238,36879,184399,3687,Food,Canned Vegetables
2239,29445,147228,2944,Food,Canned Vegetables
2240,36835,184177,3683,Food,Canned Vegetables
2241,31888,159442,3188,Food,Canned Vegetables
2242,53036,265183,5303,Food,Canned Vegetables
2243,31443,157215,3144,Food,Canned Vegetables
2244,72510,362552,7251,Food,Canned Vegetables
2245,9570,47851,957,Food,Canned Vegetables
2246,87911,439557,8791,Food,Canned Vegetables
2247,79115,395579,7911,Food,Canned Vegetables
2248,9354,46773,935,Food,Canned Vegetables
2249,95776,478883,9577,Food,Canned Vegetables
2250,78873,394367,7887,Food,Canned Vegetarian Meals
2251,3315,16578,331,Food,Canned Vegetarian Meals
2252,30445,152228,3044,Food,Canned Vegetarian Meals
2253,30286,151432,3028,Food,Casseroles
2254,95325,476626,9532,Food,Casseroles
2255,98337,491686,9833,Food,Casseroles
2256,71378,356891,7137,Food,Casseroles
2257,57186,285934,5718,Food,Cereals
2258,84288,421444,8428,Food,Cereals
2259,71585,357928,7158,Food,Cereals
2260,23691,118459,2369,Food,Cereals
2261,99194,495974,9919,Food,Cereals
2262,21986,109934,2198,Food,Cereals
2263,45286,226432,4528,Food,Cheese
2264,95879,479397,9587,Food,Cheese
2265,55331,276656,5533,Food,Cheese
2266,94629,473147,9462,Food,Cheese
2267,77828,389141,7782,Food,Cheese
2268,78556,392780,7855,Food,Cheese
2269,80345,401727,8034,Food,Cheese
2270,39805,199028,3980,Food,Cheese
2271,27245,136227,2724,Food,Cheese
2272,61666,308332,6166,Food,Cheese
2273,97795,488977,9779,Food,Cheese
2274,62352,311763,6235,Food,Cheese
2275,79194,395972,7919,Food,Cheese
2276,80389,401949,8038,Food,Cheese
2277,99973,499868,9997,Food,Cheese
2278,36073,180367,3607,Food,Cheese
2279,10738,53692,1073,Food,Cheese
2280,50430,252153,5043,Food,Cheese
2281,48333,241665,4833,Food,Cheese
2282,23797,118986,2379,Food,Cheese
2283,23392,116963,2339,Food,Cheese
2284,23611,118057,2361,Food,Cheese
2285,72055,360275,7205,Food,Cheese
2286,20135,100676,2013,Food,Cheese
2287,48471,242357,4847,Food,Cheese
2288,77196,385981,7719,Food,Cheese
2289,19377,96888,1937,Food,Cheese
2290,6554,32770,655,Food,Cheese
2291,51719,258599,5171,Food,Cheese
2292,49779,248895,4977,Food,Cheese
2293,88934,444672,8893,Food,Cheese
2294,54927,274636,5492,Food,Cheese
2295,83710,418551,8371,Food,Cheese
2296,3891,19459,389,Food,Cheese
2297,86203,431015,8620,Food,Cheese
2298,57064,285320,5706,Food,Cheese
2299,79507,397537,7950,Food,Cheese
2300,71314,356570,7131,Food,Cheese
2301,37519,187597,3751,Food,Cheese
2302,96091,480459,9609,Food,Cheese
2303,29028,145142,2902,Food,Cheese
2304,48391,241959,4839,Food,Cheese
2305,57040,285201,5704,Food,Cheese
2306,47595,237978,4759,Food,Cheese
2307,6572,32864,657,Food,Cheese
2308,13479,67397,1347,Food,Cheese
2309,4464,22322,446,Food,Cheese
2310,54636,273183,5463,Food,Cheese
2311,41269,206348,4126,Food,Cheese
2312,19967,99835,1996,Food,Cheese
2313,48524,242621,4852,Food,Cheese
2314,89852,449260,8985,Food,Cheese
2315,2447,12238,244,Food,Cheese
2316,85510,427553,8551,Food,Cheese
2317,32771,163857,3277,Food,Cheese
2318,95446,477230,9544,Food,Cheese
2319,18618,93093,1861,Food,Cheese
2320,16299,81499,1629,Food,Cheese
2321,67290,336451,6729,Food,Cheese
2322,53376,266882,5337,Food,Cheese
2323,73961,369805,7396,Food,Cheese Spreads
2324,284,1423,28,Food,Cheese Spreads
2325,61352,306764,6135,Food,Cheese Spreads
2326,51002,255010,5100,Food,Cheese Spreads
2327,16579,82895,1657,Food,Cheese Spreads
2328,74429,372147,7442,Food,Cheese Spreads
2329,48674,243370,4867,Food,Cheese Spreads
2330,71976,359881,7197,Food,Cheese Spreads
2331,45997,229987,4599,Food,Chewy Candies
2332,78915,394579,7891,Food,Chewy Candies
2333,39834,199170,3983,Food,Chewy Candies
2334,86381,431905,8638,Food,Chewy Candies
2335,84033,420167,8403,Food,Chewy Candies
2336,93679,468395,9367,Food,Chewy Candies
2337,72941,364709,7294,Food,Chili
2338,20027,100135,2002,Food,Chili
2339,5529,27646,552,Food,Chili
2340,68869,344347,6886,Food,Chili
2341,20650,103251,2065,Food,Chips and Crisps
2342,40153,200768,4015,Food,Chips and Crisps
2343,33178,165891,3317,Food,Chips and Crisps
2344,82951,414756,8295,Food,Chips and Crisps
2345,1227,6135,122,Food,Chips and Crisps
2346,25775,128877,2577,Food,Chips and Crisps
2347,15680,78403,1568,Food,Chips and Crisps
2348,27882,139410,2788,Food,Chocolate Bars
2349,93974,469873,9397,Food,Chocolate Bars
2350,95342,476710,9534,Food,Chocolate Bars
2351,23326,116630,2332,Food,Chocolate Bars
2352,5122,25611,512,Food,Chocolate Desserts
2353,46009,230045,4600,Food,Chocolate Desserts
2354,57178,285894,5717,Food,Chocolate Desserts
2355,761,3805,76,Food,Chocolate Desserts
2356,55820,279100,5582,Food,Chocolate Desserts
2357,32005,160026,3200,Food,Chocolate Desserts
2358,56909,284548,5690,Food,Chocolate Desserts
2359,27994,139972,2799,Food,Chocolate Desserts
2360,28000,140004,2800,Food,Chocolate Desserts
2361,46663,233317,4666,Food,Chocolate Desserts
2362,80773,403866,8077,Food,Chocolate Desserts
2363,56274,281371,5627,Food,Chocolate Desserts
2364,53827,269135,5382,Food,Chocolate Desserts
2365,76887,384436,7688,Food,Chocolate Desserts
2366,56917,284585,5691,Food,Chocolate Desserts
2367,39634,198170,3963,Food,Chocolate Desserts
2368,9937,49686,993,Food,Chocolate Snacks
2369,58593,292969,5859,Food,Chocolate Snacks
2370,9566,47832,956,Food,Chocolate Snacks
2371,52771,263859,5277,Food,Chocolate Snacks
2372,71201,356009,7120,Food,Chocolate Snacks
2373,92600,463002,9260,Food,Chocolate Snacks
2374,40252,201264,4025,Food,Chocolate Snacks
2375,64888,324440,6488,Food,Chocolate Snacks
2376,98520,492604,9852,Food,Chocolate Snacks
2377,74067,370337,7406,Food,Chocolate Snacks
2378,96955,484778,9695,Food,Chocolate Snacks
2379,70170,350852,7017,Food,Chocolate Snacks
2380,8063,40318,806,Food,Chocolate Snacks
2381,54722,273613,5472,Food,Chocolate Snacks
2382,42367,211839,4236,Food,Chocolate Snacks
2383,94821,474105,9482,Food,Chocolate Snacks
2384,32082,160413,3208,Food,Chocolate Snacks
2385,66906,334531,6690,Food,Chocolate Snacks
2386,98722,493612,9872,Food,Chocolate Snacks
2387,28270,141353,2827,Food,Chocolate Snacks
2388,53574,267873,5357,Food,Chocolate Snacks
2389,10616,53083,1061,Food,Chocolate Snacks
2390,12776,63880,1277,Food,Chocolate Snacks
2391,34972,174862,3497,Food,Citrus Seasonings
2392,30192,150962,3019,Food,Citrus Seasonings
2393,3212,16064,321,Food,Citrus Seasonings
2394,29323,146616,2932,Food,Citrus Seasonings
2395,47982,239911,4798,Food,Citrus Seasonings
2396,17092,85463,1709,Food,Citrus Seasonings
2397,46226,231133,4622,Food,Coconut Products
2398,34792,173964,3479,Food,Coconut Products
2399,99405,497025,9940,Food,Coconut Products
2400,61175,305878,6117,Food,Coconut Products
2401,56681,283409,5668,Food,Coconut Products
2402,39658,198290,3965,Food,Coconut Products
2403,74383,371916,7438,Food,Coconut Products
2404,64450,322254,6445,Food,Coconut Products
2405,13093,65465,1309,Food,Coconut Products
2406,74981,374909,7498,Food,Coconut Products
2407,86224,431124,8622,Food,Coffee
2408,55101,275507,5510,Food,Coffee
2409,19283,96415,1928,Food,Coffee
2410,64651,323258,6465,Food,Coffee
2411,87653,438265,8765,Food,Coffee
2412,49957,249789,4995,Food,Coffee
2413,7152,35764,715,Food,Coffee
2414,80731,403658,8073,Food,Coffee
2415,14906,74531,1490,Food,Coffee
2416,81682,408411,8168,Food,Coffee
2417,11151,55758,1115,Food,Coffee
2418,75544,377723,7554,Food,Coffee
2419,64415,322076,6441,Food,Coffee
2420,63631,318157,6363,Food,Coffee
2421,13181,65907,1318,Food,Coffee
2422,65516,327584,6551,Food,Coffee
2423,99486,497431,9948,Food,Coffee
2424,51409,257048,5140,Food,Coffee
2425,8849,44246,884,Food,Coffee Creamers
2426,72114,360573,7211,Food,Coffee Creamers
2427,53686,268432,5368,Food,Coffee Creamers
2428,74745,373726,7474,Food,Condiments
